2019-03-09 10:52:54.224 [main] INFO  com.calligraphy.CalligraphyAppApplication - Starting CalligraphyAppApplication on DESKTOP-TBI9BAK with PID 1000 (C:\Users\peng\eclipse-workspace\calligraphyApp\target\classes started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2019-03-09 11:20:42.229 [http-nio-10129-exec-2] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:20:42.231 [http-nio-10129-exec-2] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:20:42.233 [http-nio-10129-exec-2] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:20:44.410 [http-nio-10129-exec-3] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:20:44.412 [http-nio-10129-exec-3] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:20:44.415 [http-nio-10129-exec-3] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:20:45.865 [http-nio-10129-exec-4] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:20:45.866 [http-nio-10129-exec-4] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:20:45.870 [http-nio-10129-exec-4] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:20:47.290 [http-nio-10129-exec-5] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:20:47.291 [http-nio-10129-exec-5] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:20:47.292 [http-nio-10129-exec-5] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:20:48.306 [http-nio-10129-exec-6] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:20:48.307 [http-nio-10129-exec-6] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:20:48.311 [http-nio-10129-exec-6] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:20:49.310 [http-nio-10129-exec-7] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:20:49.310 [http-nio-10129-exec-7] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:20:49.313 [http-nio-10129-exec-7] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:33:04.996 [main] INFO  com.calligraphy.CalligraphyAppApplication - Starting CalligraphyAppApplication on DESKTOP-TBI9BAK with PID 11604 (C:\Users\peng\eclipse-workspace\calligraphyApp\target\classes started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2019-03-09 11:33:05.001 [main] INFO  com.calligraphy.CalligraphyAppApplication - The following profiles are active: dev
2019-03-09 11:33:06.087 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-03-09 11:33:06.088 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-03-09 11:33:06.174 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 64ms. Found 0 repository interfaces.
2019-03-09 11:33:06.550 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$94113f8e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-03-09 11:33:06.967 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 10129 (http)
2019-03-09 11:33:06.985 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-10129"]
2019-03-09 11:33:06.996 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-03-09 11:33:06.997 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2019-03-09 11:33:07.005 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_151\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Java\jdk1.8.0_151\bin;C:\Users\peng\apache-maven-3.5.2\bin;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\TortoiseSVN\bin;C:\Users\peng\spring-boot-cli-2.0.0.RELEASE-bin\spring-2.0.0.RELEASE\bin;C:\Users\peng\hadoop-2.7.5\bin;hadoop;C:\Users\peng\gradle-4.7\bin;C:\Users\peng\AppData\Local\Programs\Python\Python37-32;C:\Users\peng\AppData\Local\Programs\Python\Python37-32\Scripts;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\bin;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\sbin;C:\Users\peng\AppData\Local\Programs\Git\cmd;C:\Program Files\TortoiseGit\bin;C:\Users\peng\AppData\Local\Microsoft\WindowsApps;;C:\Program Files\Microsoft VS Code\bin;.]
2019-03-09 11:33:07.172 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-03-09 11:33:07.172 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2061 ms
2019-03-09 11:33:08.793 [container-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-03-09 11:33:08.798 [container-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-03-09 11:33:09.790 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-10129"]
2019-03-09 11:33:09.793 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-03-09 11:33:09.815 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 10129 (http) with context path ''
2019-03-09 11:33:09.822 [main] INFO  com.calligraphy.CalligraphyAppApplication - Started CalligraphyAppApplication in 5.382 seconds (JVM running for 7.049)
2019-03-09 11:33:36.057 [http-nio-10129-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-03-09 11:33:36.057 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-03-09 11:33:36.070 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 13 ms
2019-03-09 11:33:37.023 [http-nio-10129-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-03-09 11:33:37.194 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:33:37.237 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:33:37.288 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:34:14.281 [http-nio-10129-exec-3] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:34:14.281 [http-nio-10129-exec-3] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:34:14.299 [http-nio-10129-exec-3] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:35:33.695 [http-nio-10129-exec-5] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:35:33.696 [http-nio-10129-exec-5] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:35:33.698 [http-nio-10129-exec-5] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:35:46.855 [http-nio-10129-exec-7] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:35:46.857 [http-nio-10129-exec-7] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:35:46.861 [http-nio-10129-exec-7] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:35:56.776 [http-nio-10129-exec-6] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:35:56.776 [http-nio-10129-exec-6] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:35:56.778 [http-nio-10129-exec-6] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:39:34.542 [main] INFO  com.calligraphy.CalligraphyAppApplication - Starting CalligraphyAppApplication on DESKTOP-TBI9BAK with PID 15504 (C:\Users\peng\eclipse-workspace\calligraphyApp\target\classes started by peng in C:\Users\peng\eclipse-workspace\calligraphyApp)
2019-03-09 11:39:34.549 [main] INFO  com.calligraphy.CalligraphyAppApplication - The following profiles are active: dev
2019-03-09 11:39:35.587 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-03-09 11:39:35.592 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-03-09 11:39:35.665 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 51ms. Found 0 repository interfaces.
2019-03-09 11:39:36.045 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$891d417b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-03-09 11:39:36.447 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 10129 (http)
2019-03-09 11:39:36.463 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-10129"]
2019-03-09 11:39:36.474 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-03-09 11:39:36.474 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2019-03-09 11:39:36.486 [main] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_151\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Java\jdk1.8.0_151\bin;C:\Users\peng\apache-maven-3.5.2\bin;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\Intel\iCLS Client\;C:\Program Files\Intel\iCLS Client\;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files\Intel\Intel(R) Management Engine Components\DAL;C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT;C:\Program Files\Intel\Intel(R) Management Engine Components\IPT;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files\TortoiseSVN\bin;C:\Users\peng\spring-boot-cli-2.0.0.RELEASE-bin\spring-2.0.0.RELEASE\bin;C:\Users\peng\hadoop-2.7.5\bin;hadoop;C:\Users\peng\gradle-4.7\bin;C:\Users\peng\AppData\Local\Programs\Python\Python37-32;C:\Users\peng\AppData\Local\Programs\Python\Python37-32\Scripts;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\bin;C:\Users\peng\spark-2.4.0-bin-hadoop2.7\sbin;C:\Users\peng\AppData\Local\Programs\Git\cmd;C:\Program Files\TortoiseGit\bin;C:\Users\peng\AppData\Local\Microsoft\WindowsApps;;C:\Program Files\Microsoft VS Code\bin;.]
2019-03-09 11:39:36.652 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-03-09 11:39:36.654 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2025 ms
2019-03-09 11:39:38.239 [container-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2019-03-09 11:39:38.244 [container-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2019-03-09 11:39:39.286 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-10129"]
2019-03-09 11:39:39.290 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-03-09 11:39:39.313 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 10129 (http) with context path ''
2019-03-09 11:39:39.320 [main] INFO  com.calligraphy.CalligraphyAppApplication - Started CalligraphyAppApplication in 5.348 seconds (JVM running for 7.036)
2019-03-09 11:39:45.458 [http-nio-10129-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-03-09 11:39:45.462 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-03-09 11:39:45.471 [http-nio-10129-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 9 ms
2019-03-09 11:39:46.235 [http-nio-10129-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2019-03-09 11:39:46.371 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==>  Preparing: SELECT id, title, author, content, ( SELECT COUNT(*) FROM artilce_praisenum WHERE articleid = ? ) AS praisenum, ( SELECT COUNT(*) FROM artilce_readnum WHERE articleid = ? ) AS rednum, ( SELECT COUNT(*) FROM artilce_reportednum WHERE articleid = ? ) AS reportednum FROM `article` WHERE id = ?; 
2019-03-09 11:39:46.415 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - ==> Parameters: 1(String), 1(String), 1(String), 1(String)
2019-03-09 11:39:46.442 [http-nio-10129-exec-1] DEBUG com.calligraphy.dao.ArticleMapper.queryByid - <==      Total: 1
2019-03-09 11:39:55.493 [lettuce-nioEventLoop-4-1] INFO  io.lettuce.core.protocol.CommandHandler - null Unexpected exception during request: java.io.IOException: 远程主机强迫关闭了一个现有的连接。
java.io.IOException: 远程主机强迫关闭了一个现有的连接。
	at sun.nio.ch.SocketDispatcher.read0(Native Method)
	at sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:43)
	at sun.nio.ch.IOUtil.readIntoNativeBuffer(IOUtil.java:223)
	at sun.nio.ch.IOUtil.read(IOUtil.java:192)
	at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:380)
	at io.netty.buffer.PooledUnsafeDirectByteBuf.setBytes(PooledUnsafeDirectByteBuf.java:288)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1132)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:347)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:148)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:648)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:583)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:500)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:462)
	at io.netty.util.concurrent.SingleThreadEventExecutor$5.run(SingleThreadEventExecutor.java:897)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.lang.Thread.run(Thread.java:748)
2019-03-09 11:39:55.493 [lettuce-nioEventLoop-4-2] INFO  io.lettuce.core.protocol.CommandHandler - null Unexpected exception during request: java.io.IOException: 远程主机强迫关闭了一个现有的连接。
java.io.IOException: 远程主机强迫关闭了一个现有的连接。
	at sun.nio.ch.SocketDispatcher.read0(Native Method)
	at sun.nio.ch.SocketDispatcher.read(SocketDispatcher.java:43)
	at sun.nio.ch.IOUtil.readIntoNativeBuffer(IOUtil.java:223)
	at sun.nio.ch.IOUtil.read(IOUtil.java:192)
	at sun.nio.ch.SocketChannelImpl.read(SocketChannelImpl.java:380)
	at io.netty.buffer.PooledUnsafeDirectByteBuf.setBytes(PooledUnsafeDirectByteBuf.java:288)
	at io.netty.buffer.AbstractByteBuf.writeBytes(AbstractByteBuf.java:1132)
	at io.netty.channel.socket.nio.NioSocketChannel.doReadBytes(NioSocketChannel.java:347)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:148)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:648)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:583)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:500)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:462)
	at io.netty.util.concurrent.SingleThreadEventExecutor$5.run(SingleThreadEventExecutor.java:897)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.lang.Thread.run(Thread.java:748)
2019-03-09 11:39:55.609 [lettuce-eventExecutorLoop-1-2] INFO  io.lettuce.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/127.0.0.1:6379
2019-03-09 11:39:55.609 [lettuce-eventExecutorLoop-1-1] INFO  io.lettuce.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/127.0.0.1:6379
2019-03-09 11:39:56.637 [lettuce-nioEventLoop-4-4] WARN  io.lettuce.core.protocol.ConnectionWatchdog - Cannot reconnect: io.netty.channel.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:6379
2019-03-09 11:39:56.637 [lettuce-nioEventLoop-4-3] WARN  io.lettuce.core.protocol.ConnectionWatchdog - Cannot reconnect: io.netty.channel.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:6379
2019-03-09 11:40:01.108 [lettuce-eventExecutorLoop-1-3] INFO  io.lettuce.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost:6379
2019-03-09 11:40:01.108 [lettuce-eventExecutorLoop-1-4] INFO  io.lettuce.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost:6379
2019-03-09 11:40:02.115 [lettuce-nioEventLoop-4-5] WARN  io.lettuce.core.protocol.ConnectionWatchdog - Cannot reconnect: io.netty.channel.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:6379
2019-03-09 11:40:02.118 [lettuce-nioEventLoop-4-6] WARN  io.lettuce.core.protocol.ConnectionWatchdog - Cannot reconnect: io.netty.channel.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:6379
2019-03-09 11:40:02.961 [http-nio-10129-exec-2] ERROR o.a.c.c.C.[.[localhost].[/].[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is org.springframework.dao.QueryTimeoutException: Redis command timed out; nested exception is io.lettuce.core.RedisCommandTimeoutException: Command timed out after 5 second(s)] with root cause
io.lettuce.core.RedisCommandTimeoutException: Command timed out after 5 second(s)
	at io.lettuce.core.ExceptionFactory.createTimeoutException(ExceptionFactory.java:51)
	at io.lettuce.core.LettuceFutures.awaitOrCancel(LettuceFutures.java:114)
	at io.lettuce.core.FutureSyncInvocationHandler.handleInvocation(FutureSyncInvocationHandler.java:69)
	at io.lettuce.core.internal.AbstractInvocationHandler.invoke(AbstractInvocationHandler.java:80)
	at com.sun.proxy.$Proxy81.publish(Unknown Source)
	at org.springframework.data.redis.connection.lettuce.LettuceConnection.publish(LettuceConnection.java:765)
	at org.springframework.data.redis.connection.DefaultStringRedisConnection.publish(DefaultStringRedisConnection.java:811)
	at org.springframework.data.redis.core.RedisTemplate.lambda$convertAndSend$10(RedisTemplate.java:836)
	at org.springframework.data.redis.core.RedisTemplate.execute(RedisTemplate.java:224)
	at org.springframework.data.redis.core.RedisTemplate.execute(RedisTemplate.java:184)
	at org.springframework.data.redis.core.RedisTemplate.convertAndSend(RedisTemplate.java:835)
	at com.calligraphy.controller.ArticleController.articleDetail(ArticleController.java:62)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:189)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:138)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:102)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:895)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:800)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1038)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:942)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1005)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:908)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:660)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:882)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
